Locus	Name	main	G1_trimmed_unaligned_RFAM_RNACentral	G2_trimmed_unaligned_RFAM_RNACentral	G3_trimmed_unaligned_RFAM_RNACentral	U1_trimmed_unaligned_RFAM_RNACentral	W0U1_trimmed_unaligned_RFAM_RNACentral	W0U2_trimmed_unaligned_RFAM_RNACentral	W0U3_trimmed_unaligned_RFAM_RNACentral	W3I1_trimmed_unaligned_RFAM_RNACentral	W3I2_trimmed_unaligned_RFAM_RNACentral	W3I3_trimmed_unaligned_RFAM_RNACentral	W5I1_trimmed_unaligned_RFAM_RNACentral	W5I2_trimmed_unaligned_RFAM_RNACentral	W5I3_trimmed_unaligned_RFAM_RNACentral	W7I1_trimmed_unaligned_RFAM_RNACentral	W7I2_trimmed_unaligned_RFAM_RNACentral	W7I3_trimmed_unaligned_RFAM_RNACentral
chr4A:2873132-2873973	Cluster_7500	1033	728	125	134	35	0	0	0	0	0	2	0	0	2	1	4	2
chr4A:2889658-2891027	Cluster_7506	355	73	128	92	52	0	0	0	0	0	1	0	2	0	2	3	2
chr4A:2943601-2943868	Cluster_7522	368	39	87	82	44	0	0	0	0	0	0	2	1	0	21	37	55
chr4A:2945160-2945469	Cluster_7523	263	28	58	53	36	0	0	0	0	0	0	0	0	0	11	42	35
chr4A:2963905-2965019	Cluster_7527	343	41	69	60	39	0	0	0	0	0	0	0	0	0	21	49	64
chr4A:2977750-2977969	Cluster_7531	556	98	192	133	107	0	0	0	0	1	0	0	3	0	5	9	8
chr4A:2989401-2989691	Cluster_7538	329	44	98	70	65	0	0	1	0	0	0	0	0	0	9	19	23
chr4A:2990858-2991665	Cluster_7540	607	62	127	109	94	0	0	0	0	0	0	0	0	1	38	79	97
chr4A:2991851-2992458	Cluster_7541	313	36	59	55	55	0	1	0	0	0	0	0	0	0	24	44	39
chr4A:3080627-3080816	Cluster_7576	2448	601	626	503	709	1	0	0	0	0	1	0	0	0	1	3	3
chr4A:3101376-3102107	Cluster_7584	791	62	168	125	107	0	0	1	0	0	1	1	0	0	67	118	141
chr4A:3143135-3144617	Cluster_7601	290	32	53	43	44	0	0	1	0	1	0	0	0	0	30	34	52
chr4A:3146952-3147819	Cluster_7603	614	67	123	104	83	0	0	0	0	0	0	0	0	0	39	88	110
chr4A:3155955-3158080	Cluster_7606	1218	126	315	218	146	0	0	0	1	0	1	2	0	0	78	174	157
chr4A:3160528-3161011	Cluster_7612	799	75	175	126	85	0	0	0	0	0	0	2	1	1	76	118	140
chr4A:3162421-3163277	Cluster_7616	1138	120	253	192	141	0	0	0	0	0	0	1	0	0	99	179	153
chr4A:3163400-3164176	Cluster_7617	319	36	61	54	55	0	0	0	0	0	0	0	0	0	22	44	47
chr4A:3164359-3165712	Cluster_7618	757	80	161	117	109	0	0	0	0	0	0	0	0	1	57	121	111
chr4A:3169204-3176547	Cluster_7623	5908	638	1243	1002	673	0	3	1	0	0	0	8	3	2	468	945	922
chr4A:3177226-3177587	Cluster_7624	397	67	103	70	62	0	0	0	0	0	0	1	0	1	19	35	39
chr4A:3177968-3178481	Cluster_7626	639	53	129	88	80	0	0	0	0	0	0	0	0	0	53	128	108
chr4A:3178585-3179356	Cluster_7627	405	38	96	55	70	0	0	0	0	0	0	0	0	1	22	58	65
chr4A:3180908-3183257	Cluster_7630	772	85	155	127	102	0	0	1	1	0	1	1	0	0	42	130	127
chr4A:3185750-3186020	Cluster_7635	582	73	170	111	87	0	0	0	1	0	0	0	0	0	26	59	55
chr4A:3186613-3186879	Cluster_7636	313	45	78	69	44	0	0	0	0	0	0	1	1	0	11	24	40
chr4A:3187645-3188541	Cluster_7639	486	68	94	82	69	0	0	0	0	0	0	0	0	1	33	60	79
chr4A:3191298-3191697	Cluster_7645	333	24	87	60	37	0	0	0	0	0	0	0	0	0	30	33	62
chr4A:3198181-3204861	Cluster_7655	5278	622	1187	947	656	0	1	1	0	0	1	5	3	4	387	728	736
chr4A:3204942-3214069	Cluster_7656	3628	421	794	606	508	0	1	1	0	1	1	3	0	2	295	464	531
chr4A:3214165-3214820	Cluster_7657	261	25	58	54	25	0	0	0	0	0	0	0	0	0	15	35	49
chr4A:3215385-3217586	Cluster_7658	712	85	156	128	73	0	0	0	0	0	0	3	0	1	57	121	88
chr4A:3218036-3219732	Cluster_7659	491	43	118	82	54	0	1	0	2	0	0	0	0	0	45	72	74
chr4A:3305101-3305584	Cluster_7689	348	39	93	72	29	0	0	0	0	0	0	0	0	0	29	37	49
chr4A:3423013-3423761	Cluster_7709	248	112	66	44	22	0	0	0	0	0	0	1	0	0	1	2	0
chr4A:3451609-3453112	Cluster_7727	357	49	81	57	49	0	0	0	0	0	0	0	0	1	18	52	50
chr4A:3456705-3457900	Cluster_7730	422	48	91	83	54	0	0	0	0	0	0	0	0	1	25	48	72
chr4A:3458268-3459700	Cluster_7731	403	50	66	74	50	0	0	0	0	0	0	1	0	0	36	57	69
chr4A:3463307-3464950	Cluster_7737	353	51	86	52	44	0	0	0	0	1	0	0	0	0	29	49	41
chr4A:3483250-3484114	Cluster_7746	619	75	143	120	93	0	0	0	0	1	0	0	0	1	32	85	69
chr4A:3484658-3485018	Cluster_7748	482	69	104	86	72	1	0	0	0	0	0	0	0	0	26	67	57
chr4A:3485153-3486017	Cluster_7749	452	51	88	78	55	1	0	0	0	0	0	0	3	0	27	70	79
chr4A:3521316-3522933	Cluster_7759	376	157	95	63	55	0	0	0	0	1	0	1	0	1	2	1	0
chr4A:3525461-3528087	Cluster_7762	2258	634	651	501	421	0	0	0	0	1	1	0	4	10	3	22	10
chr4A:3551870-3553196	Cluster_7775	1327	241	434	301	227	0	0	0	0	1	0	0	8	5	23	42	45
chr4A:3568563-3569018	Cluster_7781	282	35	53	46	40	0	0	0	0	0	0	0	0	0	16	35	57
chr4A:3571165-3571418	Cluster_7784	692	58	164	123	78	0	1	0	1	0	0	0	2	0	47	97	121
chr4A:3579055-3580893	Cluster_7789	259	56	73	67	45	0	0	0	0	0	0	0	4	4	5	4	1
chr4A:3586720-3589550	Cluster_7793	714	182	263	204	63	0	0	0	0	0	0	0	0	0	1	1	0
chr4A:3589667-3593299	Cluster_7794	1629	408	594	477	145	0	0	1	0	0	0	1	2	0	0	0	1
chr4A:3761378-3764226	Cluster_7826	504	294	74	70	64	0	1	0	0	0	0	0	0	0	1	0	0
chr4A:3810260-3814803	Cluster_7838	4636	1205	1353	1099	918	0	0	0	0	0	0	1	2	2	11	22	23
chr4A:3838106-3838357	Cluster_7850	291	24	65	41	49	0	0	0	0	0	0	0	0	1	21	37	53
chr4A:3966412-3967768	Cluster_7875	697	72	165	115	90	0	0	1	1	0	0	1	3	1	56	93	99
chr4A:3989629-3991795	Cluster_7879	306	66	79	83	63	0	1	0	0	0	0	0	1	5	2	1	5
chr4A:4002621-4005566	Cluster_7883	494	87	154	109	107	0	0	0	1	0	0	0	0	8	6	8	14
chr4A:4012874-4015818	Cluster_7889	363	56	78	65	28	0	1	0	0	0	0	0	0	0	26	55	54
chr4A:4067238-4069859	Cluster_7906	746	145	312	216	72	0	0	0	0	0	0	0	1	0	0	0	0
chr4A:4171596-4172442	Cluster_7919	312	58	104	90	56	0	0	0	0	0	0	0	2	0	1	1	0
chr4A:4174415-4177326	Cluster_7920	710	124	243	183	146	0	0	0	0	0	1	0	2	1	0	5	5
chr4A:4198017-4200435	Cluster_7930	750	142	236	192	143	0	1	0	0	0	0	0	1	3	5	15	12
chr4A:4200550-4201896	Cluster_7931	579	108	206	143	107	0	0	0	0	0	0	0	3	1	3	4	4
chr4A:4228052-4229817	Cluster_7935	420	48	94	63	49	0	0	0	0	0	0	0	0	0	30	68	68
chr4A:4234256-4235515	Cluster_7938	270	32	63	51	26	0	0	1	0	0	0	0	0	1	18	27	51
chr4A:4236572-4240047	Cluster_7939	575	56	142	119	74	0	1	0	0	0	0	0	0	1	30	84	68
chr4A:4302302-4303974	Cluster_7959	275	39	58	57	36	0	0	0	0	0	0	0	1	0	13	24	47
chr4A:4325017-4327655	Cluster_7970	713	83	167	124	84	0	0	0	0	0	0	1	0	0	45	95	114
chr4A:4344998-4345817	Cluster_7975	1034	289	292	235	113	0	0	0	0	0	0	0	3	7	28	19	48
chr4A:4387300-4387859	Cluster_7988	828	216	262	220	115	0	0	0	0	0	0	0	0	3	3	2	7
chr4A:4404026-4406862	Cluster_7993	2333	414	751	555	608	0	1	1	0	0	0	0	0	0	1	0	2
chr4A:4413151-4416842	Cluster_7997	1970	377	656	491	377	0	0	0	1	0	0	1	3	10	12	22	20
chr4A:4447360-4449368	Cluster_8005	254	22	51	41	37	0	0	0	0	0	0	0	0	0	15	38	50
chr4A:4495681-4496231	Cluster_8022	356	54	81	47	77	0	0	0	0	0	0	0	0	0	17	42	38
chr4A:4637326-4639192	Cluster_8056	256	37	78	78	62	0	0	0	1	0	0	0	0	0	0	0	0
chr4A:4640984-4642525	Cluster_8057	324	214	57	38	12	0	0	0	0	0	1	0	0	0	1	0	1
chr4A:4654259-4655370	Cluster_8065	2655	341	985	810	446	0	0	0	0	0	0	0	2	6	11	30	24
chr4A:4685069-4685983	Cluster_8074	535	124	158	125	126	0	0	0	0	0	0	0	0	0	0	1	1
chr4A:4689755-4692510	Cluster_8075	338	109	89	72	59	0	0	0	1	0	1	0	1	0	1	2	3
chr4A:4723109-4723293	Cluster_8087	1036	150	350	287	177	0	0	0	0	0	0	0	2	9	5	29	27
chr4A:4752338-4754014	Cluster_8100	443	97	146	91	104	1	0	0	0	0	0	0	0	0	0	1	3
chr4A:4757838-4761962	Cluster_8103	969	168	252	251	259	0	0	0	0	0	0	0	3	6	7	9	14
chr4A:4805687-4807681	Cluster_8118	495	309	79	45	20	0	1	0	1	0	0	0	0	0	8	16	16
chr4A:4810381-4812227	Cluster_8121	534	146	128	103	80	0	0	0	1	0	0	0	1	1	11	28	35
chr4A:4829403-4830357	Cluster_8128	318	47	65	67	41	0	0	0	0	0	0	1	0	0	17	34	46
chr4A:5032509-5034370	Cluster_8180	456	101	145	130	76	0	0	0	0	0	0	0	0	2	1	1	0
chr4A:5089661-5089898	Cluster_8194	4126	557	1421	1213	796	0	0	0	0	2	2	0	5	10	20	42	58
chr4A:5124332-5126703	Cluster_8205	21338	16987	2399	1898	35	1	2	1	2	0	0	1	2	1	4	3	2
chr4A:5126787-5127888	Cluster_8206	12847	10482	1323	1016	16	0	0	0	0	1	0	1	3	0	0	4	1
chr4A:5132333-5134405	Cluster_8209	606	384	102	63	29	0	0	0	1	0	0	2	0	1	5	6	13
chr4A:5144496-5145625	Cluster_8212	1219	792	205	143	72	0	0	0	1	0	0	0	0	0	1	3	2
chr4A:5145821-5146757	Cluster_8213	1654	1123	202	156	108	1	0	0	0	1	0	0	3	7	15	18	20
chr4A:5162434-5164340	Cluster_8219	265	29	73	44	36	0	0	0	0	0	0	1	0	0	22	23	37
chr4A:5164450-5165123	Cluster_8220	333	33	58	73	35	0	0	0	0	0	0	1	1	0	29	41	62
chr4A:5166354-5169450	Cluster_8221	13274	2363	4573	3640	2618	0	1	0	0	0	2	1	8	1	7	30	30
chr4A:5178609-5182003	Cluster_8226	643	175	185	156	106	0	0	0	0	1	1	0	4	0	2	8	5
chr4A:5206373-5208909	Cluster_8230	2660	1253	647	468	271	0	0	0	0	0	0	1	2	4	2	3	9
chr4A:5234683-5237126	Cluster_8242	420	85	108	67	157	0	0	0	0	0	0	0	0	1	0	2	0
chr4A:5263631-5267851	Cluster_8256	343	41	64	54	46	0	0	0	1	0	0	1	1	1	31	59	44
chr4A:5285832-5287040	Cluster_8267	266	27	46	40	41	0	0	0	0	0	0	0	0	1	22	41	48
chr4A:5344258-5345496	Cluster_8283	374	67	123	95	77	0	1	0	1	1	2	0	2	0	2	2	1
chr4A:5406447-5409762	Cluster_8298	553	68	133	82	86	0	0	1	1	0	0	0	2	6	28	77	69
chr4A:5452081-5454898	Cluster_8312	1340	274	468	373	209	0	0	0	0	1	2	1	2	2	1	3	4
chr4A:5455003-5456373	Cluster_8313	1407	232	628	502	42	0	0	0	0	0	0	0	2	0	0	0	1
chr4A:5475501-5476642	Cluster_8320	326	173	63	55	26	0	0	1	0	0	0	1	4	0	2	1	0
chr4A:5482111-5487685	Cluster_8322	3157	344	679	596	398	0	3	1	0	1	0	1	4	1	191	409	529
chr4A:5487771-5489062	Cluster_8323	280	36	56	46	32	0	0	0	0	0	0	0	0	1	12	42	55
chr4A:5567001-5568244	Cluster_8357	271	46	57	36	27	0	0	0	0	0	0	1	0	0	22	35	47
chr4A:5570166-5571051	Cluster_8358	247	22	48	40	31	0	0	0	0	0	0	0	1	1	22	45	37
chr4A:5584902-5586446	Cluster_8367	302	43	66	63	34	0	0	0	0	0	0	0	0	0	15	42	39
chr4A:5621371-5625423	Cluster_8380	1029	650	156	137	76	0	0	1	0	0	1	2	0	1	0	1	4
chr4A:5660514-5660875	Cluster_8385	780	208	251	227	59	0	0	0	0	0	0	0	2	1	6	12	14
chr4A:5670140-5671960	Cluster_8390	257	33	59	39	27	0	0	1	0	0	0	0	1	0	22	35	40
chr4A:5701495-5704148	Cluster_8401	278	30	58	56	33	0	2	0	0	0	0	0	1	0	16	43	39
chr4A:5744435-5747732	Cluster_8417	551	79	142	120	88	1	1	0	0	1	0	0	3	5	20	47	44
chr4A:5767618-5769391	Cluster_8432	375	198	81	53	33	0	1	0	0	0	1	0	0	1	2	3	2
chr4A:5791139-5793344	Cluster_8445	975	653	158	128	36	0	0	0	0	0	0	0	0	0	0	0	0
chr4A:5794173-5796096	Cluster_8448	748	479	133	106	29	0	0	0	0	0	1	0	0	0	0	0	0
chr4A:5796433-5797700	Cluster_8449	515	290	115	69	34	0	0	0	0	0	0	0	0	0	1	3	3
chr4A:5832478-5835444	Cluster_8468	1991	349	568	461	605	0	0	0	0	0	0	0	1	1	2	0	4
chr4A:5839081-5840470	Cluster_8470	269	81	87	81	16	0	0	0	0	0	0	0	0	1	1	1	1
chr4A:5875623-5877440	Cluster_8480	295	41	120	77	48	0	0	0	0	0	0	0	0	2	0	3	4
chr4A:5878934-5883597	Cluster_8482	4782	3509	655	498	83	0	0	1	3	1	0	1	2	3	6	10	10
chr4A:5896538-5901060	Cluster_8484	452	56	69	76	62	0	0	0	0	0	0	0	0	0	36	78	75
chr5A:52730-53799	Cluster_8528	747	109	141	143	143	0	0	0	0	0	0	2	0	0	38	76	95
chr5A:63552-64905	Cluster_8537	561	57	106	77	75	0	1	1	0	0	0	1	0	2	55	80	106
chr5A:79094-81043	Cluster_8545	248	24	36	40	43	1	0	0	0	0	0	0	0	0	20	32	52
chr5A:89147-89627	Cluster_8550	478	68	111	134	88	0	0	0	0	0	0	0	0	0	12	33	32
chr5A:100401-102467	Cluster_8557	337	105	78	72	81	0	0	0	0	0	0	0	0	0	0	0	1
chr5A:118550-118815	Cluster_8562	398	59	136	100	60	0	0	0	0	0	0	1	6	2	6	14	14
chr5A:119200-119472	Cluster_8563	336	70	102	78	57	0	0	0	0	0	0	1	1	2	2	13	10
chr5A:151521-152802	Cluster_8577	1296	987	152	118	36	0	0	0	0	0	0	0	0	0	1	1	1
chr5A:152889-153905	Cluster_8578	1261	956	161	119	22	0	0	0	0	0	0	0	0	1	1	0	1
chr5A:153998-155749	Cluster_8579	732	487	113	78	50	0	0	0	1	0	1	0	0	0	0	2	0
chr5A:166873-167870	Cluster_8582	380	47	76	55	45	0	0	2	1	0	0	0	0	0	30	64	60
chr5A:192526-194001	Cluster_8590	531	210	147	120	52	0	0	0	0	0	0	0	0	0	1	1	0
chr5A:245272-249830	Cluster_8609	703	61	126	112	101	0	9	0	20	9	2	0	1	13	65	80	104
chr5A:265785-269320	Cluster_8618	1903	373	542	440	476	0	1	1	0	0	1	0	6	14	10	15	24
chr5A:271955-274419	Cluster_8620	400	62	124	77	69	0	1	0	0	0	0	0	1	1	10	25	30
chr5A:275465-276268	Cluster_8622	988	116	174	159	133	0	1	0	0	0	0	2	1	1	80	165	156
chr5A:276396-277369	Cluster_8623	634	84	125	117	103	0	0	0	0	0	0	0	0	1	31	95	78
chr5A:278216-279722	Cluster_8625	1395	149	321	229	230	0	0	0	0	0	1	4	1	1	78	176	205
chr5A:282278-284702	Cluster_8628	517	67	104	85	88	0	0	0	1	0	0	0	0	0	38	57	77
chr5A:292655-295115	Cluster_8634	1371	194	62	46	41	1	136	206	14	88	118	173	17	160	32	48	35
chr5A:335438-337212	Cluster_8647	296	168	57	41	28	0	0	0	0	0	1	0	0	0	0	0	1
chr5A:343025-344820	Cluster_8649	317	30	73	44	35	0	0	0	0	0	0	0	1	0	24	61	49
chr5A:352271-354126	Cluster_8657	260	38	56	46	32	0	0	0	0	0	0	0	0	1	19	21	47
chr5A:423774-425850	Cluster_8680	559	91	181	148	132	0	0	0	0	1	0	0	3	0	1	1	1
chr5A:472281-473614	Cluster_8699	345	60	84	60	62	0	0	0	0	0	0	0	1	1	13	38	26
chr5A:526879-528875	Cluster_8715	1533	290	516	435	267	0	0	0	0	1	1	0	1	3	6	6	7
chr5A:651720-654571	Cluster_8746	1077	500	230	209	66	0	0	1	1	0	1	0	5	4	15	23	22
chr5A:709160-709618	Cluster_8766	394	50	76	67	47	0	0	0	0	0	0	1	0	0	35	52	66
chr5A:709953-710518	Cluster_8767	254	23	62	36	24	0	0	0	0	0	0	0	0	0	20	35	54
chr5A:711500-711759	Cluster_8768	278	37	75	69	38	0	0	0	0	0	0	0	1	0	12	26	20
chr5A:711863-712215	Cluster_8769	275	31	54	43	31	0	0	0	0	0	0	0	0	0	26	38	52
chr5A:744697-746168	Cluster_8785	960	271	278	208	194	0	0	0	0	1	0	0	1	1	1	2	3
chr5A:751812-752170	Cluster_8787	717	128	196	161	103	0	1	0	0	0	1	1	1	0	30	47	48
chr5A:752689-753650	Cluster_8788	263	32	59	48	38	0	0	0	0	0	0	0	1	0	14	25	46
chr5A:756466-759597	Cluster_8789	1142	819	152	121	46	1	0	0	0	0	0	0	0	1	1	0	1
chr5A:760528-762498	Cluster_8790	1035	299	339	257	123	0	1	0	0	0	0	0	0	1	0	5	10
chr5A:827615-828340	Cluster_8807	345	86	107	66	84	0	0	0	0	0	0	0	0	1	1	0	0
chr5A:850475-854095	Cluster_8816	2524	507	838	631	490	0	0	0	2	1	0	0	6	2	13	15	19
chr5A:878408-878720	Cluster_8824	301	39	62	59	33	0	0	0	0	0	0	1	0	0	15	45	47
chr5A:908702-909518	Cluster_8834	563	66	126	94	68	0	0	1	0	0	0	0	0	0	41	79	88
chr5A:930901-932011	Cluster_8843	314	33	58	65	26	0	0	1	0	0	1	0	0	1	20	51	58
chr5A:961008-963492	Cluster_8850	402	43	84	65	80	0	0	0	0	0	1	0	0	1	23	48	57
chr5A:1056090-1058017	Cluster_8867	403	284	50	46	21	0	0	0	1	0	0	0	0	0	0	0	1
chr5A:1058605-1059967	Cluster_8869	328	230	53	22	20	0	0	0	1	0	0	0	0	0	0	1	1
chr5A:1092072-1097034	Cluster_8886	955	119	232	175	114	0	1	0	1	0	0	1	0	1	48	117	146
chr5A:1158711-1159824	Cluster_8907	367	77	123	92	71	0	0	0	0	0	0	0	1	0	1	1	1
chr5A:1207345-1208593	Cluster_8927	293	33	64	46	31	0	0	0	0	0	0	0	0	0	16	46	57
chr5A:1231950-1233697	Cluster_8935	4291	858	1494	1145	766	0	1	0	0	0	1	0	3	6	0	8	9
chr5A:1275707-1275963	Cluster_8950	567	73	164	115	55	0	0	0	0	1	0	2	1	0	27	52	77
chr5A:1297742-1301242	Cluster_8954	3020	539	966	719	767	0	0	0	1	0	1	0	2	4	3	8	10
chr5A:1356970-1358358	Cluster_8968	781	86	161	136	91	0	0	0	0	0	0	1	0	1	40	124	141
chr5A:1363287-1363522	Cluster_8972	527	88	120	86	88	0	0	0	0	0	0	1	0	0	16	51	77
chr5A:1365151-1365719	Cluster_8974	289	41	55	47	52	0	0	0	0	1	0	0	1	1	23	34	34
chr5A:1365805-1366509	Cluster_8975	319	53	85	69	48	0	0	0	0	0	0	0	0	0	11	31	22
chr5A:1381970-1382736	Cluster_8981	272	44	80	49	43	0	0	0	0	0	0	0	2	1	13	16	24
chr5A:1400140-1400955	Cluster_8988	1275	209	395	311	266	0	0	0	0	0	2	0	6	13	17	26	30
chr5A:1402338-1403094	Cluster_8990	303	42	121	83	45	0	0	0	0	0	0	0	0	3	0	3	6
chr5A:1411944-1414010	Cluster_8998	382	43	79	82	46	0	0	0	0	0	1	1	0	1	21	60	48
chr5A:1415159-1417317	Cluster_8999	538	85	127	88	65	0	0	0	0	0	0	0	0	0	40	62	71
chr5A:1417655-1422565	Cluster_9000	892	139	209	168	78	0	1	0	1	0	1	1	0	0	52	108	134
chr5A:1422759-1423086	Cluster_9001	554	150	199	167	34	0	0	0	0	0	0	0	0	0	0	1	3
chr5A:1491878-1495176	Cluster_9036	828	232	241	196	136	0	0	0	0	0	0	0	1	3	3	6	10
chr5A:1557167-1558077	Cluster_9059	495	365	63	50	13	0	0	0	0	0	0	0	0	0	2	0	2
chr5A:1558177-1558865	Cluster_9060	381	302	35	38	3	0	1	0	0	0	0	0	0	0	1	0	1
chr5A:1579246-1582700	Cluster_9072	1270	138	317	238	137	0	0	0	1	0	2	1	1	1	73	165	196
chr5A:1585105-1585807	Cluster_9075	258	21	53	37	25	0	0	0	0	0	0	0	1	0	23	44	54
chr5A:1595673-1598277	Cluster_9078	4095	2771	623	489	116	0	0	1	0	2	0	2	4	9	20	18	40
chr5A:1598374-1600171	Cluster_9079	1075	689	167	138	66	0	0	0	0	0	0	0	0	3	2	6	4
chr5A:1600253-1603017	Cluster_9080	448	228	97	66	52	0	0	0	0	2	0	0	0	0	0	2	1
chr5A:1680243-1682068	Cluster_9103	621	177	208	141	88	0	0	0	0	0	0	0	1	2	2	1	1
chr5A:1730613-1732163	Cluster_9113	394	67	93	77	111	0	0	0	0	1	3	0	3	6	6	12	15
chr5A:1732238-1734386	Cluster_9114	437	55	139	84	97	0	0	0	0	1	1	0	4	7	10	18	21
chr5A:1737968-1741231	Cluster_9119	388	47	84	65	42	0	0	0	0	0	0	0	0	1	32	51	66
chr5A:1787728-1788156	Cluster_9128	582	44	163	116	25	0	0	0	0	1	1	0	2	9	52	61	108
chr5A:1803959-1807646	Cluster_9138	522	63	115	85	80	0	1	0	0	2	0	0	0	0	29	74	73
chr5A:1807825-1809366	Cluster_9139	603	67	130	100	71	0	0	0	0	0	0	0	0	0	47	86	102
chr5A:1855265-1855603	Cluster_9154	15004	1355	6157	4849	2247	0	2	0	1	2	1	2	33	43	91	87	134
chr5A:1963710-1964889	Cluster_9194	277	32	73	57	40	0	0	0	0	0	0	1	0	1	15	35	23
chr5A:1965101-1965569	Cluster_9195	376	45	79	54	59	0	0	0	0	0	1	1	0	0	30	47	60
chr5A:2024151-2024563	Cluster_9215	333	30	76	67	46	0	0	0	0	0	0	0	0	0	20	49	45
chr5A:2034361-2034912	Cluster_9223	255	27	55	34	30	0	0	0	0	0	0	0	0	1	22	38	48
chr5A:2062051-2062612	Cluster_9233	435	48	110	91	36	0	0	0	1	1	0	1	0	0	25	49	73
chr5A:2124097-2125460	Cluster_9260	278	90	82	61	27	0	0	0	0	0	1	0	0	4	1	6	6
chr5A:2126513-2129206	Cluster_9262	428	245	80	62	29	0	0	0	0	0	0	0	1	3	1	3	4
chr5A:2148657-2153071	Cluster_9269	717	98	164	116	125	0	0	1	0	0	0	0	1	5	46	64	97
chr5A:2193163-2196700	Cluster_9281	1902	445	585	510	325	0	0	0	0	0	1	0	0	1	8	11	16
chr5A:2199130-2200787	Cluster_9283	1724	341	588	460	321	0	0	1	0	0	0	0	2	0	0	7	4
chr5A:2207974-2209467	Cluster_9285	1086	112	275	203	160	0	0	2	0	2	0	0	0	1	51	128	152
chr5A:2209550-2211194	Cluster_9286	1271	155	304	235	190	0	0	0	0	0	0	1	1	0	73	146	166
chr5A:2215646-2218063	Cluster_9289	437	283	56	57	38	0	0	0	0	0	0	0	1	0	0	1	1
chr5A:2264411-2265268	Cluster_9307	388	195	68	66	46	0	0	0	0	1	0	0	0	1	4	3	4
chr5A:2265502-2265950	Cluster_9308	383	206	72	56	35	0	0	0	0	0	0	0	1	1	4	5	3
chr5A:2266140-2266551	Cluster_9309	280	154	49	38	25	0	0	0	0	0	0	0	0	0	2	5	7
chr5A:2266672-2267143	Cluster_9310	266	143	46	39	27	0	0	0	0	0	0	0	2	1	3	1	4
chr5A:2287639-2288199	Cluster_9325	257	2	11	4	1	0	0	1	2	7	6	0	11	52	37	64	59
chr5A:2300618-2302452	Cluster_9327	293	42	67	57	28	0	1	0	0	0	0	0	0	0	19	36	43
chr5A:2302731-2304262	Cluster_9328	781	99	169	149	67	0	0	1	0	1	0	0	0	1	68	83	143
chr5A:2305751-2306316	Cluster_9331	519	73	129	75	45	0	0	0	0	0	0	0	0	0	31	77	89
chr5A:2307962-2308310	Cluster_9333	325	40	70	52	52	0	0	0	0	0	0	0	0	1	14	51	45
chr5A:2311213-2314400	Cluster_9336	637	151	214	150	122	0	0	0	0	0	0	0	0	0	0	0	0
chr5A:2328546-2331089	Cluster_9346	494	185	144	96	60	0	1	0	0	0	0	0	0	0	5	0	3
chr5A:2373953-2375232	Cluster_9363	366	53	113	93	93	0	0	0	0	1	0	0	3	1	1	6	2
chr5A:2385794-2388405	Cluster_9365	404	64	94	73	54	0	0	0	0	0	0	0	0	0	28	49	42
chr5A:2389853-2390151	Cluster_9366	778	114	178	136	170	0	0	0	0	0	0	1	1	3	47	54	74
chr5A:2390582-2391633	Cluster_9367	288	36	71	65	34	0	0	0	0	0	0	0	0	0	12	32	38
chr5A:2501718-2503984	Cluster_9397	390	77	130	106	70	0	0	0	0	0	0	1	2	0	3	0	1
chr5A:2531874-2533117	Cluster_9402	684	175	244	175	82	0	1	0	0	0	0	0	0	2	0	4	1
chr5A:2536217-2537414	Cluster_9404	703	85	169	112	47	0	1	0	0	0	0	1	0	0	63	107	118
chr5A:2537759-2539144	Cluster_9405	243	37	69	51	21	0	0	0	0	1	0	0	0	0	10	29	25
chr5A:2556674-2557001	Cluster_9415	3684	663	1214	950	415	0	2	1	0	3	8	0	21	49	81	129	148
chr5A:2581916-2583781	Cluster_9421	274	163	47	39	20	1	0	0	0	0	0	0	0	0	1	3	0
chr5A:2590831-2592176	Cluster_9425	303	222	34	35	10	0	0	0	0	0	0	0	0	0	0	2	0
chr5A:2624661-2627668	Cluster_9442	580	340	96	71	65	0	0	0	0	1	0	0	0	0	2	1	4
chr5A:2627800-2635075	Cluster_9443	1897	952	379	292	236	0	0	0	0	0	0	0	1	0	4	15	18
chr5A:2654323-2655813	Cluster_9451	356	209	67	54	19	0	0	0	0	0	0	0	0	1	0	5	1
chr5A:2671737-2673478	Cluster_9458	302	33	70	56	41	0	0	0	0	0	0	0	0	1	14	45	42
chr5A:2675713-2677497	Cluster_9462	304	43	53	53	51	0	0	0	0	0	0	0	1	0	16	36	51
chr5A:2684251-2685156	Cluster_9465	418	76	142	113	41	0	0	0	0	0	0	0	1	2	12	16	15
chr5A:2711361-2714727	Cluster_9467	2757	837	849	689	319	0	1	0	0	1	2	1	3	17	6	16	16
chr5A:2782500-2786168	Cluster_9489	498	64	92	77	74	0	1	0	0	0	0	1	0	0	30	70	89
chr5A:2813540-2816307	Cluster_9508	501	67	91	83	77	0	0	0	0	0	0	0	1	0	26	78	78
chr5A:2816382-2818510	Cluster_9509	353	51	72	67	40	0	0	0	0	0	1	0	0	0	16	43	63
chr5A:2839991-2843875	Cluster_9517	1340	144	281	213	179	0	1	0	0	0	1	0	1	1	102	185	232
chr5A:2855308-2856489	Cluster_9528	312	115	102	50	39	0	0	0	0	1	0	0	0	1	0	1	3
